time,open,high,low,close,volume,amount,bid1,bid1_vol,ask1,ask1_vol
1770791019000.0,1.103,1.103,1.102,1.102,6866.0,756633.0000001192,0.0,0.0,0.0,0.0
1770791022000.0,1.102,1.103,1.102,1.103,400.0,44119.99999988079,0.0,0.0,0.0,0.0
1770791025000.0,1.103,1.103,1.102,1.102,29.0,3196.0000001192093,0.0,0.0,0.0,0.0
1770791028000.0,1.102,1.102,1.102,1.102,180.0,19846.99999988079,0.0,0.0,0.0,0.0
1770791037000.0,1.102,1.103,1.102,1.103,13014.0,1434760.0,0.0,0.0,0.0,0.0
1770791040000.0,1.103,1.103,1.102,1.102,14573.0,1606050.0,0.0,0.0,0.0,0.0
1770791043000.0,1.102,1.103,1.102,1.103,30.0,3310.0,0.0,0.0,0.0,0.0
1770791046000.0,1.103,1.103,1.103,1.103,588.0,64856.0,0.0,0.0,0.0,0.0
1770791049000.0,1.103,1.103,1.103,1.103,385.0,42466.0,0.0,0.0,0.0,0.0
1770791052000.0,1.103,1.103,1.103,1.103,25.0,2757.0000001192093,0.0,0.0,0.0,0.0
1770791055000.0,1.103,1.103,1.103,1.103,135.0,14879.99999988079,0.0,0.0,0.0,0.0
1770791058000.0,1.103,1.103,1.103,1.103,7028.0,774499.0,0.0,0.0,0.0,0.0
1770791061000.0,1.103,1.103,1.103,1.103,70.0,7720.999999880791,0.0,0.0,0.0,0.0
1770791064000.0,1.103,1.103,1.102,1.102,6870.0,757098.0000002384,0.0,0.0,0.0,0.0
1770791067000.0,1.102,1.104,1.102,1.104,2660.0,293137.9999998808,0.0,0.0,0.0,0.0
1770791070000.0,1.104,1.104,1.103,1.103,10857.0,1196445.0000001192,0.0,0.0,0.0,0.0
1770791073000.0,1.103,1.103,1.102,1.102,1711.0,188672.9999998808,0.0,0.0,0.0,0.0
1770791076000.0,1.102,1.103,1.102,1.103,87.0,9596.0,0.0,0.0,0.0,0.0
1770791079000.0,1.103,1.103,1.103,1.103,436.0,48091.0,0.0,0.0,0.0,0.0
1770791085000.0,1.103,1.103,1.102,1.102,227.0,25036.0,0.0,0.0,0.0,0.0
1770791094000.0,1.102,1.102,1.102,1.102,6525.0,719055.0000001192,0.0,0.0,0.0,0.0
1770791100000.0,1.102,1.103,1.102,1.103,100.0,11029.99999988079,0.0,0.0,0.0,0.0
1770791103000.0,1.103,1.103,1.102,1.102,7323.0,807005.0,0.0,0.0,0.0,0.0
1770791106000.0,1.102,1.102,1.102,1.102,13821.0,1523073.9999998808,0.0,0.0,0.0,0.0
1770791112000.0,1.102,1.102,1.102,1.102,51.0,5620.000000119209,0.0,0.0,0.0,0.0
1770791121000.0,1.102,1.103,1.102,1.103,1696.0,186904.0,0.0,0.0,0.0,0.0
1770791124000.0,1.103,1.103,1.103,1.103,10.0,1103.0000001192093,0.0,0.0,0.0,0.0
1770791127000.0,1.103,1.103,1.103,1.103,18.0,1986.0,0.0,0.0,0.0,0.0
1770791130000.0,1.103,1.103,1.103,1.103,15.0,1653.9999998807907,0.0,0.0,0.0,0.0
1770791133000.0,1.103,1.103,1.103,1.103,7275.0,801706.0,0.0,0.0,0.0,0.0
1770791136000.0,1.103,1.103,1.103,1.103,5923.0,652717.0,0.0,0.0,0.0,0.0
1770791139000.0,1.103,1.103,1.102,1.102,12002.0,1322625.9999998808,0.0,0.0,0.0,0.0
1770791142000.0,1.102,1.103,1.102,1.103,1011.0,111513.00000011921,0.0,0.0,0.0,0.0
1770791148000.0,1.103,1.103,1.103,1.103,101.0,11140.0,0.0,0.0,0.0,0.0
1770791151000.0,1.103,1.103,1.103,1.103,355.0,39127.00000011921,0.0,0.0,0.0,0.0
1770791154000.0,1.103,1.103,1.102,1.102,177.0,19504.99999988079,0.0,0.0,0.0,0.0
1770791157000.0,1.102,1.103,1.102,1.103,9999.0,1102889.9999998808,0.0,0.0,0.0,0.0
1770791160000.0,1.103,1.103,1.103,1.103,5593.0,616908.0000001192,0.0,0.0,0.0,0.0
1770791169000.0,1.103,1.104,1.103,1.104,91.0,10046.0,0.0,0.0,0.0,0.0
1770791172000.0,1.104,1.104,1.103,1.103,12326.0,1359558.0,0.0,0.0,0.0,0.0
1770791175000.0,1.103,1.103,1.103,1.103,7603.0,838611.0000001192,0.0,0.0,0.0,0.0
1770791178000.0,1.103,1.103,1.103,1.103,879.0,96953.99999988079,0.0,0.0,0.0,0.0
1770791181000.0,1.103,1.103,1.103,1.103,100.0,11030.0,0.0,0.0,0.0,0.0
1770791184000.0,1.103,1.103,1.103,1.103,11.0,1213.0,0.0,0.0,0.0,0.0
1770791190000.0,1.103,1.103,1.103,1.103,5685.0,627056.0000001192,0.0,0.0,0.0,0.0
1770791196000.0,1.103,1.104,1.103,1.104,85.0,9383.99999988079,0.0,0.0,0.0,0.0
1770791202000.0,1.104,1.104,1.103,1.103,13613.0,1500717.0000001192,0.0,0.0,0.0,0.0
1770791205000.0,1.103,1.103,1.102,1.102,6460.0,711948.0,0.0,0.0,0.0,0.0
1770791208000.0,1.102,1.103,1.102,1.103,100.0,11029.99999988079,0.0,0.0,0.0,0.0
1770791214000.0,1.103,1.103,1.103,1.103,98.0,10810.0,0.0,0.0,0.0,0.0
1770791217000.0,1.103,1.103,1.103,1.103,5.0,551.0,0.0,0.0,0.0,0.0
1770791220000.0,1.103,1.103,1.102,1.102,5593.0,616349.0,0.0,0.0,0.0,0.0
1770791223000.0,1.102,1.103,1.102,1.103,61.0,6728.000000119209,0.0,0.0,0.0,0.0
1770791226000.0,1.103,1.103,1.102,1.102,40.0,4407.999999880791,0.0,0.0,0.0,0.0
1770791229000.0,1.102,1.103,1.102,1.103,40.0,4412.000000119209,0.0,0.0,0.0,0.0
1770791232000.0,1.103,1.103,1.102,1.102,40.0,4407.999999880791,0.0,0.0,0.0,0.0
1770791235000.0,1.102,1.102,1.102,1.102,47.0,5184.0,0.0,0.0,0.0,0.0
1770791238000.0,1.102,1.102,1.102,1.102,220.0,24259.0,0.0,0.0,0.0,0.0
1770791241000.0,1.102,1.103,1.102,1.103,21597.0,2379990.0,0.0,0.0,0.0,0.0
1770791244000.0,1.103,1.103,1.103,1.103,90.0,9923.0,0.0,0.0,0.0,0.0
1770791247000.0,1.103,1.103,1.102,1.102,699.0,77029.0,0.0,0.0,0.0,0.0
1770791250000.0,1.102,1.103,1.102,1.103,40.0,4412.0,0.0,0.0,0.0,0.0
1770791253000.0,1.103,1.103,1.103,1.103,7271.0,801432.0,0.0,0.0,0.0,0.0
