time,open,high,low,close,volume,amount,bid1,bid1_vol,ask1,ask1_vol
1770776821000.0,2.117,2.117,2.117,2.117,4058.0,859098.0,0.0,0.0,0.0,0.0
1770776824000.0,2.117,2.117,2.117,2.117,130.0,27521.0,0.0,0.0,0.0,0.0
1770776827000.0,2.117,2.117,2.117,2.117,92.0,19471.0,0.0,0.0,0.0,0.0
1770776830000.0,2.117,2.117,2.116,2.116,31.0,6560.0,0.0,0.0,0.0,0.0
1770776833000.0,2.116,2.117,2.116,2.117,231.0,48903.0,0.0,0.0,0.0,0.0
1770776836000.0,2.117,2.117,2.117,2.117,807.0,170840.0,0.0,0.0,0.0,0.0
1770776839000.0,2.117,2.117,2.117,2.117,8.0,1694.0,0.0,0.0,0.0,0.0
1770776842000.0,2.117,2.117,2.117,2.117,404.0,85527.0,0.0,0.0,0.0,0.0
1770776845000.0,2.117,2.117,2.115,2.115,4678.0,989930.0,0.0,0.0,0.0,0.0
1770776848000.0,2.115,2.115,2.113,2.113,8596.0,1817294.0,0.0,0.0,0.0,0.0
1770776851000.0,2.113,2.113,2.112,2.112,5952.0,1257442.0,0.0,0.0,0.0,0.0
1770776854000.0,2.112,2.112,2.111,2.111,16631.0,3514121.0,0.0,0.0,0.0,0.0
1770776857000.0,2.111,2.112,2.111,2.112,50.0,10560.0,0.0,0.0,0.0,0.0
1770776860000.0,2.112,2.112,2.111,2.111,373.0,78758.0,0.0,0.0,0.0,0.0
1770776863000.0,2.111,2.111,2.111,2.111,1008.0,212890.0,0.0,0.0,0.0,0.0
1770776866000.0,2.111,2.111,2.111,2.111,53.0,11188.0,0.0,0.0,0.0,0.0
1770776869000.0,2.111,2.112,2.111,2.112,887.0,187334.0,0.0,0.0,0.0,0.0
1770776872000.0,2.112,2.112,2.112,2.112,227.0,47943.0,0.0,0.0,0.0,0.0
1770776875000.0,2.112,2.112,2.112,2.112,10.0,2112.0,0.0,0.0,0.0,0.0
1770776878000.0,2.112,2.114,2.112,2.114,222.0,46901.0,0.0,0.0,0.0,0.0
1770776881000.0,2.114,2.114,2.112,2.112,200.0,42240.0000000298,0.0,0.0,0.0,0.0
1770776884000.0,2.112,2.112,2.112,2.112,23.0,4857.0,0.0,0.0,0.0,0.0
1770776887000.0,2.112,2.112,2.112,2.112,3.0,633.9999999701977,0.0,0.0,0.0,0.0
1770776890000.0,2.112,2.114,2.112,2.114,16.0,3382.0,0.0,0.0,0.0,0.0
1770776893000.0,2.114,2.114,2.114,2.114,76.0,16064.0,0.0,0.0,0.0,0.0
1770776896000.0,2.114,2.114,2.113,2.113,5.0,1057.0,0.0,0.0,0.0,0.0
1770776899000.0,2.113,2.113,2.113,2.113,2.0,422.0000000298023,0.0,0.0,0.0,0.0
1770776902000.0,2.113,2.113,2.113,2.113,21.0,4436.999999970198,0.0,0.0,0.0,0.0
1770776908000.0,2.113,2.113,2.113,2.113,5.0,1057.0,0.0,0.0,0.0,0.0
1770776911000.0,2.113,2.113,2.113,2.113,93.0,19651.000000029802,0.0,0.0,0.0,0.0
1770776914000.0,2.113,2.113,2.113,2.113,132.0,27892.0,0.0,0.0,0.0,0.0
1770776917000.0,2.113,2.113,2.113,2.113,48.0,10141.999999970198,0.0,0.0,0.0,0.0
1770776920000.0,2.113,2.113,2.113,2.113,118.0,24939.0,0.0,0.0,0.0,0.0
1770776923000.0,2.113,2.113,2.113,2.113,280.0,59175.0,0.0,0.0,0.0,0.0
1770776926000.0,2.113,2.113,2.113,2.113,62.0,13101.000000029802,0.0,0.0,0.0,0.0
1770776932000.0,2.113,2.114,2.113,2.114,484.0,102315.9999999702,0.0,0.0,0.0,0.0
1770776935000.0,2.114,2.114,2.113,2.113,43.0,9086.0,0.0,0.0,0.0,0.0
1770776938000.0,2.113,2.113,2.113,2.113,26.0,5494.0,0.0,0.0,0.0,0.0
1770776941000.0,2.113,2.114,2.113,2.114,1526.0,322596.0,0.0,0.0,0.0,0.0
1770776944000.0,2.114,2.114,2.114,2.114,128.0,27059.000000029802,0.0,0.0,0.0,0.0
1770776947000.0,2.114,2.114,2.114,2.114,7.0,1479.9999999701977,0.0,0.0,0.0,0.0
1770776950000.0,2.114,2.114,2.114,2.114,5219.0,1103797.0,0.0,0.0,0.0,0.0
1770776953000.0,2.114,2.114,2.114,2.114,17.0,3594.0,0.0,0.0,0.0,0.0
1770776956000.0,2.114,2.114,2.114,2.114,52.0,10993.0,0.0,0.0,0.0,0.0
1770776959000.0,2.114,2.114,2.114,2.114,116.0,24529.0,0.0,0.0,0.0,0.0
1770776962000.0,2.114,2.114,2.114,2.114,41.0,8668.000000029802,0.0,0.0,0.0,0.0
1770776965000.0,2.114,2.114,2.114,2.114,114.0,24099.999999940395,0.0,0.0,0.0,0.0
1770776971000.0,2.114,2.115,2.114,2.115,586.0,123887.0000000298,0.0,0.0,0.0,0.0
1770776974000.0,2.115,2.115,2.114,2.114,11.0,2325.0,0.0,0.0,0.0,0.0
1770776977000.0,2.114,2.114,2.114,2.114,147.0,31076.0,0.0,0.0,0.0,0.0
1770776980000.0,2.114,2.114,2.114,2.114,7127.0,1507360.0,0.0,0.0,0.0,0.0
1770776983000.0,2.114,2.114,2.114,2.114,2423.0,512460.0,0.0,0.0,0.0,0.0
1770776986000.0,2.114,2.114,2.114,2.114,2.0,423.0,0.0,0.0,0.0,0.0
1770776989000.0,2.114,2.114,2.114,2.114,1962.0,414767.0,0.0,0.0,0.0,0.0
1770776992000.0,2.114,2.114,2.113,2.113,844.0,178337.0,0.0,0.0,0.0,0.0
1770776995000.0,2.113,2.113,2.113,2.113,144.0,30427.000000029802,0.0,0.0,0.0,0.0
1770776998000.0,2.113,2.113,2.111,2.111,1606.0,339027.9999999702,0.0,0.0,0.0,0.0
1770777001000.0,2.111,2.111,2.111,2.111,645.0,136160.0,0.0,0.0,0.0,0.0
1770777004000.0,2.111,2.111,2.11,2.11,162.0,34182.0,0.0,0.0,0.0,0.0
1770777007000.0,2.11,2.11,2.109,2.109,25.0,5273.0,0.0,0.0,0.0,0.0
1770777010000.0,2.109,2.113,2.109,2.113,2738.0,578259.0,0.0,0.0,0.0,0.0
1770777013000.0,2.113,2.113,2.113,2.113,88.0,18594.000000029802,0.0,0.0,0.0,0.0
1770777016000.0,2.113,2.115,2.113,2.115,2732.0,577700.9999999702,0.0,0.0,0.0,0.0
1770777019000.0,2.115,2.115,2.113,2.113,155.0,32752.0,0.0,0.0,0.0,0.0
1770777022000.0,2.113,2.113,2.113,2.113,13.0,2746.0000000298023,0.0,0.0,0.0,0.0
1770777025000.0,2.113,2.113,2.113,2.113,1.0,211.99999997019768,0.0,0.0,0.0,0.0
1770777031000.0,2.113,2.114,2.113,2.114,14.0,2959.0000000298023,0.0,0.0,0.0,0.0
1770777034000.0,2.114,2.114,2.114,2.114,9595.0,2028462.0,0.0,0.0,0.0,0.0
1770777037000.0,2.114,2.114,2.114,2.114,20.0,4227.999999970198,0.0,0.0,0.0,0.0
1770777040000.0,2.114,2.115,2.114,2.115,2893.0,611869.0,0.0,0.0,0.0,0.0
1770777046000.0,2.115,2.116,2.115,2.116,1039.0,219780.0,0.0,0.0,0.0,0.0
1770777049000.0,2.116,2.116,2.116,2.116,91.0,19256.000000029802,0.0,0.0,0.0,0.0
1770777052000.0,2.116,2.116,2.116,2.116,465.0,98393.9999999702,0.0,0.0,0.0,0.0
1770777055000.0,2.116,2.116,2.116,2.116,3866.0,818045.0,0.0,0.0,0.0,0.0
1770777058000.0,2.116,2.116,2.116,2.116,15.0,3174.0,0.0,0.0,0.0,0.0
1770777064000.0,2.116,2.116,2.114,2.114,647.0,136778.0,0.0,0.0,0.0,0.0
1770777067000.0,2.114,2.114,2.113,2.113,217.0,45852.0,0.0,0.0,0.0,0.0
1770777070000.0,2.113,2.114,2.113,2.114,2615.0,552811.0,0.0,0.0,0.0,0.0
1770777073000.0,2.114,2.114,2.114,2.114,38.0,8034.0,0.0,0.0,0.0,0.0
1770777076000.0,2.114,2.114,2.114,2.114,1124.0,237613.0000000298,0.0,0.0,0.0,0.0
1770777079000.0,2.114,2.114,2.114,2.114,1036.0,219113.9999999702,0.0,0.0,0.0,0.0
1770777085000.0,2.114,2.114,2.114,2.114,84.0,17758.0,0.0,0.0,0.0,0.0
1770777088000.0,2.114,2.114,2.114,2.114,136.0,28750.0,0.0,0.0,0.0,0.0
1770777091000.0,2.114,2.115,2.114,2.115,30.0,6345.0,0.0,0.0,0.0,0.0
1770777094000.0,2.115,2.115,2.114,2.114,51.0,10782.0,0.0,0.0,0.0,0.0
1770777097000.0,2.114,2.115,2.114,2.115,5.0,1057.0,0.0,0.0,0.0,0.0
1770777100000.0,2.115,2.115,2.114,2.114,132.0,27905.0,0.0,0.0,0.0,0.0
1770777103000.0,2.114,2.114,2.113,2.113,2445.0,516628.0,0.0,0.0,0.0,0.0
1770777109000.0,2.113,2.113,2.112,2.112,10.0,2112.0,0.0,0.0,0.0,0.0
